HouseholdID,Longitude,Latitude,N,order,cluster,latmean,lngmean
DA84,34.16088116,-0.408893437,7,1424,29,-0.408679607,34.16141958
DA73,34.16166907,-0.408727574,6,1425,29,-0.408679607,34.16141958
DA68,34.16136353,-0.407958546,7,1426,29,-0.408679607,34.16141958
DA67,34.16186931,-0.407691845,6,1427,29,-0.408679607,34.16141958
DA63,34.16205657,-0.406521168,6,1428,29,-0.408679607,34.16141958
DA66,34.1624248,-0.407893744,15,1429,29,-0.408679607,34.16141958
DA69,34.16214565,-0.408299232,20,1430,29,-0.408679607,34.16141958
DA70,34.1622263,-0.40873758,12,1431,29,-0.408679607,34.16141958
DA72,34.16189256,-0.409247967,5,1432,29,-0.408679607,34.16141958
DA76,34.16236648,-0.40996523,4,1433,29,-0.408679607,34.16141958
DA71,34.16264641,-0.40970617,1,1434,29,-0.408679607,34.16141958
DA77,34.16288476,-0.408407659,2,1435,29,-0.408679607,34.16141958
DA65,34.16310841,-0.407572625,6,1436,29,-0.408679607,34.16141958
DA41,34.16371352,-0.407620662,13,1437,29,-0.408679607,34.16141958
DA78,34.16393723,-0.408227151,2,1438,29,-0.408679607,34.16141958
DA42,34.164359,-0.407980168,2,1439,29,-0.408679607,34.16141958
DA43,34.16407208,-0.407068146,7,1440,29,-0.408679607,34.16141958
DA44,34.1640481,-0.406631526,4,1441,29,-0.408679607,34.16141958
DA64,34.16307954,-0.407000247,8,1442,29,-0.408679607,34.16141958
DA46,34.1627286,-0.405670425,7,1443,29,-0.408679607,34.16141958
DA56,34.16196526,-0.406184915,5,1444,29,-0.408679607,34.16141958
DA55,34.16192324,-0.406031131,6,1445,29,-0.408679607,34.16141958
DA62,34.16217714,-0.405817361,5,1446,29,-0.408679607,34.16141958
DA39,34.16157058,-0.40540909,4,1447,29,-0.408679607,34.16141958
DA38,34.16140283,-0.405662681,10,1448,29,-0.408679607,34.16141958
DA74,34.16028881,-0.40694614,5,1449,29,-0.408679607,34.16141958
DA11,34.15828136,-0.405474357,10,1450,29,-0.408679607,34.16141958
DA28,34.15845928,-0.404644102,7,1451,29,-0.408679607,34.16141958
DA27,34.15829202,-0.404796943,6,1452,29,-0.408679607,34.16141958
DA26,34.15797768,-0.404862165,9,1453,29,-0.408679607,34.16141958
DA25,34.15796749,-0.404480825,5,1454,29,-0.408679607,34.16141958
DA29,34.15845193,-0.403932891,6,1455,29,-0.408679607,34.16141958
DA35,34.15780433,-0.403775712,10,1456,29,-0.408679607,34.16141958
DA32,34.15757423,-0.404034359,9,1457,29,-0.408679607,34.16141958
DA24,34.15742796,-0.403913954,13,1458,30,-0.400549349,34.16094672
DA31,34.15701568,-0.40292904,4,1459,30,-0.400549349,34.16094672
DA33,34.15872637,-0.403391716,11,1460,30,-0.400549349,34.16094672
DA34,34.15860795,-0.40248741,13,1461,30,-0.400549349,34.16094672
DA37,34.15947253,-0.401910912,4,1462,30,-0.400549349,34.16094672
DA99,34.15997387,-0.401941709,6,1463,30,-0.400549349,34.16094672
DA95,34.16005321,-0.402114513,1,1464,30,-0.400549349,34.16094672
DA98,34.16003363,-0.402046065,1,1465,30,-0.400549349,34.16094672
DA91,34.16008083,-0.40202042,2,1466,30,-0.400549349,34.16094672
DA89,34.16008664,-0.401928316,5,1467,30,-0.400549349,34.16094672
DA92,34.16012563,-0.401951555,3,1468,30,-0.400549349,34.16094672
DA97,34.16007792,-0.401847639,6,1469,30,-0.400549349,34.16094672
DA88,34.16003686,-0.401805286,3,1470,30,-0.400549349,34.16094672
DA93,34.16017086,-0.401822562,1,1471,30,-0.400549349,34.16094672
DA96,34.16020054,-0.401749155,5,1472,30,-0.400549349,34.16094672
DA94,34.1602065,-0.401727608,1,1473,30,-0.400549349,34.16094672
DA90,34.16016542,-0.401922129,3,1474,30,-0.400549349,34.16094672
DD01,34.16017896,-0.401973282,3,1475,30,-0.400549349,34.16094672
DA87,34.16048449,-0.402185507,4,1476,30,-0.400549349,34.16094672
DA36,34.16024133,-0.402808637,7,1477,30,-0.400549349,34.16094672
WK52,34.16332823,-0.40317141,10,1478,30,-0.400549349,34.16094672
WK50,34.1637478,-0.402763113,8,1479,30,-0.400549349,34.16094672
WK49,34.16291153,-0.402388999,7,1480,30,-0.400549349,34.16094672
WK75,34.16292267,-0.401554042,9,1481,30,-0.400549349,34.16094672
WK17,34.16339438,-0.401090474,3,1482,30,-0.400549349,34.16094672
WK18,34.16354122,-0.400896458,5,1483,30,-0.400549349,34.16094672
WK21,34.16339425,-0.400407902,4,1484,30,-0.400549349,34.16094672
WK20,34.16334808,-0.400413585,4,1485,30,-0.400549349,34.16094672
WK19,34.16330897,-0.400364057,5,1486,30,-0.400549349,34.16094672
WK22,34.16276092,-0.400170688,3,1487,30,-0.400549349,34.16094672
WK73,34.16239165,-0.400204018,7,1488,30,-0.400549349,34.16094672
WK38,34.16227639,-0.399768134,6,1489,30,-0.400549349,34.16094672
WK57,34.16223545,-0.399633754,5,1490,30,-0.400549349,34.16094672
WK65,34.16221026,-0.399282068,3,1491,30,-0.400549349,34.16094672
WK08,34.16199218,-0.399193146,2,1492,30,-0.400549349,34.16094672
WK09,34.16200068,-0.399069529,5,1493,30,-0.400549349,34.16094672
WK07,34.16137498,-0.399361279,4,1494,30,-0.400549349,34.16094672
WK74,34.16049068,-0.398989411,5,1495,30,-0.400549349,34.16094672
WK04,34.16049306,-0.398203324,3,1496,30,-0.400549349,34.16094672
WK05,34.16013947,-0.398092176,4,1497,30,-0.400549349,34.16094672
WK01,34.160129,-0.397965991,8,1498,30,-0.400549349,34.16094672
WK59,34.16012001,-0.397910444,3,1499,30,-0.400549349,34.16094672
WK58,34.16000398,-0.397780523,3,1500,30,-0.400549349,34.16094672
WK60,34.15964177,-0.397475364,1,1501,30,-0.400549349,34.16094672
WK02,34.16024193,-0.397851593,4,1502,30,-0.400549349,34.16094672
WK03,34.16037691,-0.398088916,5,1503,30,-0.400549349,34.16094672
WK06,34.16046471,-0.398112225,5,1504,30,-0.400549349,34.16094672
LA55,34.16085501,-0.398022123,5,1505,30,-0.400549349,34.16094672
LA56,34.16130968,-0.39796364,5,1506,30,-0.400549349,34.16094672
LA54,34.16127927,-0.398166478,9,1507,30,-0.400549349,34.16094672
WK10,34.16223046,-0.39918452,5,1508,30,-0.400549349,34.16094672
WK66,34.16230591,-0.399178392,5,1509,31,-0.400499661,34.16451685
WK43,34.16260318,-0.399851234,2,1510,31,-0.400499661,34.16451685
WK78,34.16264034,-0.399702247,2,1511,31,-0.400499661,34.16451685
WK77,34.16274877,-0.399586451,4,1512,31,-0.400499661,34.16451685
WK76,34.16285553,-0.399510938,3,1513,31,-0.400499661,34.16451685
WK68,34.16287603,-0.399276724,6,1514,31,-0.400499661,34.16451685
WK67,34.16283262,-0.399199272,3,1515,31,-0.400499661,34.16451685
WK69,34.16291329,-0.399243988,1,1516,31,-0.400499661,34.16451685
WK70,34.16304266,-0.399153358,2,1517,31,-0.400499661,34.16451685
LA53,34.16301117,-0.398603921,21,1518,31,-0.400499661,34.16451685
WK71,34.16304376,-0.399070332,3,1519,31,-0.400499661,34.16451685
WK72,34.16309392,-0.399118283,3,1520,31,-0.400499661,34.16451685
WK92,34.16355649,-0.399765998,1,1521,31,-0.400499661,34.16451685
WK85,34.16368829,-0.399754733,1,1522,31,-0.400499661,34.16451685
WK88,34.16379826,-0.399587821,1,1523,31,-0.400499661,34.16451685
WK86,34.16389085,-0.399613489,3,1524,31,-0.400499661,34.16451685
WK81,34.16404225,-0.399566538,1,1525,31,-0.400499661,34.16451685
WK87,34.16407673,-0.399699748,3,1526,31,-0.400499661,34.16451685
KW90,34.16420295,-0.399756141,3,1527,31,-0.400499661,34.16451685
WK89,34.16421977,-0.399655501,1,1528,31,-0.400499661,34.16451685
WK95,34.16484755,-0.398189263,4,1529,31,-0.400499661,34.16451685
WK94,34.16494338,-0.397994929,2,1530,31,-0.400499661,34.16451685
WK97,34.16490731,-0.397669937,6,1531,31,-0.400499661,34.16451685
LA51,34.16568649,-0.398554231,1,1532,31,-0.400499661,34.16451685
LA52,34.16582679,-0.399188093,3,1533,31,-0.400499661,34.16451685
WK56,34.16616303,-0.39971298,3,1534,31,-0.400499661,34.16451685
WK55,34.16525362,-0.399688022,4,1535,31,-0.400499661,34.16451685
WK54,34.16522707,-0.399628498,8,1536,31,-0.400499661,34.16451685
WK84,34.16457199,-0.399914503,1,1537,31,-0.400499661,34.16451685
WK83,34.16451738,-0.40012342,4,1538,31,-0.400499661,34.16451685
WK82,34.16445518,-0.400105192,1,1539,31,-0.400499661,34.16451685
WK91,34.1643526,-0.399930189,1,1540,31,-0.400499661,34.16451685
WK31,34.16392671,-0.400734897,6,1541,31,-0.400499661,34.16451685
WK37,34.16405866,-0.401461279,5,1542,31,-0.400499661,34.16451685
WK53,34.16415456,-0.40199737,2,1543,31,-0.400499661,34.16451685
WK16,34.16488467,-0.402268458,4,1544,31,-0.400499661,34.16451685
WK98,34.1654065,-0.401809486,1,1545,31,-0.400499661,34.16451685
WK35,34.1662282,-0.401208706,3,1546,31,-0.400499661,34.16451685
WK36,34.16684291,-0.401284328,8,1547,31,-0.400499661,34.16451685
WK33,34.16629858,-0.40165572,10,1548,31,-0.400499661,34.16451685
WK34,34.16678597,-0.402005607,3,1549,31,-0.400499661,34.16451685
WK32,34.16654631,-0.402512835,6,1550,31,-0.400499661,34.16451685
WK39,34.16660358,-0.402994426,9,1551,31,-0.400499661,34.16451685
WK23,34.16661372,-0.403591401,4,1552,31,-0.400499661,34.16451685
WK14,34.16555358,-0.402964136,3,1553,31,-0.400499661,34.16451685
WK15,34.16503762,-0.403229012,5,1554,31,-0.400499661,34.16451685
WK51,34.16439242,-0.403404709,1,1555,31,-0.400499661,34.16451685
DA51,34.16470122,-0.404340404,1,1556,31,-0.400499661,34.16451685
WK13,34.16564987,-0.403554296,11,1557,31,-0.400499661,34.16451685
KW12,34.16596212,-0.404371611,7,1558,31,-0.400499661,34.16451685
WK11,34.16638273,-0.404634144,9,1559,32,-0.401151282,34.17065419
DA48,34.16561921,-0.404780814,10,1560,32,-0.401151282,34.17065419
DA50,34.1652929,-0.404741087,5,1561,32,-0.401151282,34.17065419
DA49,34.16556864,-0.405236829,5,1562,32,-0.401151282,34.17065419
DA52,34.16491585,-0.40526323,3,1563,32,-0.401151282,34.17065419
DA53,34.1646789,-0.406268562,2,1564,32,-0.401151282,34.17065419
DA45,34.16455385,-0.406515699,6,1565,32,-0.401151282,34.17065419
DA40,34.16476262,-0.407186278,3,1566,32,-0.401151282,34.17065419
DA47,34.16573503,-0.406724653,18,1567,32,-0.401151282,34.17065419
DA54,34.16610615,-0.406134607,1,1568,32,-0.401151282,34.17065419
WK24,34.16732006,-0.404079641,4,1569,32,-0.401151282,34.17065419
WK25,34.16826548,-0.404142554,4,1570,32,-0.401151282,34.17065419
WK26,34.16878707,-0.403555649,2,1571,32,-0.401151282,34.17065419
WK27,34.16894184,-0.403379254,4,1572,32,-0.401151282,34.17065419
WK28,34.16865933,-0.403162534,5,1573,32,-0.401151282,34.17065419
WK61,34.16912469,-0.401859693,4,1574,32,-0.401151282,34.17065419
WK47,34.16875659,-0.401934376,5,1575,32,-0.401151282,34.17065419
WK46,34.16873715,-0.401892397,5,1576,32,-0.401151282,34.17065419
WK45,34.16837794,-0.401625821,4,1577,32,-0.401151282,34.17065419
WK44,34.16797685,-0.401572054,3,1578,32,-0.401151282,34.17065419
WK29,34.16763015,-0.401888881,6,1579,32,-0.401151282,34.17065419
WK30,34.16728528,-0.401272926,8,1580,32,-0.401151282,34.17065419
WK40,34.16727273,-0.400446508,2,1581,32,-0.401151282,34.17065419
WK48,34.16729888,-0.400450765,2,1582,32,-0.401151282,34.17065419
WK41,34.16798535,-0.400571059,5,1583,32,-0.401151282,34.17065419
WK42,34.16849872,-0.400301329,6,1584,32,-0.401151282,34.17065419
WK64,34.16900554,-0.400137053,8,1585,32,-0.401151282,34.17065419
WK63,34.16950824,-0.400790679,3,1586,32,-0.401151282,34.17065419
WK62,34.1695297,-0.401545324,5,1587,32,-0.401151282,34.17065419
LA47,34.17206942,-0.401866949,9,1588,32,-0.401151282,34.17065419
LA48,34.17240221,-0.401533732,6,1589,32,-0.401151282,34.17065419
LA49,34.17272145,-0.400491453,6,1590,32,-0.401151282,34.17065419
LA50,34.1740051,-0.399338901,6,1591,32,-0.401151282,34.17065419
KM71,34.17806125,-0.400746369,2,1592,32,-0.401151282,34.17065419
KM72,34.17939803,-0.39988375,4,1593,32,-0.401151282,34.17065419
KM64,34.17857491,-0.398900623,5,1594,32,-0.401151282,34.17065419
KM65,34.17948655,-0.398174654,6,1595,32,-0.401151282,34.17065419
KM69,34.18023221,-0.398165989,4,1596,32,-0.401151282,34.17065419
KM70,34.18105882,-0.398175705,5,1597,32,-0.401151282,34.17065419
KM68,34.1793678,-0.397026059,5,1598,32,-0.401151282,34.17065419
KM67,34.17897375,-0.396861203,4,1599,32,-0.401151282,34.17065419
KM66,34.17878121,-0.397328888,5,1600,32,-0.401151282,34.17065419
GU42,34.17448655,-0.397478522,9,1601,32,-0.401151282,34.17065419
GU43,34.17312477,-0.397685987,7,1602,32,-0.401151282,34.17065419
GU44,34.17230422,-0.39759192,6,1603,32,-0.401151282,34.17065419
GU19,34.17210684,-0.397019493,10,1604,32,-0.401151282,34.17065419
GU18,34.17164383,-0.39649719,6,1605,32,-0.401151282,34.17065419
GU17,34.1705812,-0.3963917,5,1606,32,-0.401151282,34.17065419
GU40,34.17050748,-0.396581616,5,1607,32,-0.401151282,34.17065419
LA31,34.17024446,-0.39772902,6,1608,32,-0.401151282,34.17065419
LA33,34.1714327,-0.39937863,5,1609,33,-0.396844212,34.16726639
LA34,34.17132839,-0.399657192,5,1610,33,-0.396844212,34.16726639
LA35,34.17130641,-0.399959294,3,1611,33,-0.396844212,34.16726639
LA36,34.17012308,-0.399698353,3,1612,33,-0.396844212,34.16726639
LA30,34.17058242,-0.399302841,1,1613,33,-0.396844212,34.16726639
LA29,34.17056698,-0.399093472,1,1614,33,-0.396844212,34.16726639
LA28,34.1706312,-0.398737184,7,1615,33,-0.396844212,34.16726639
LA27,34.16998586,-0.398812608,10,1616,33,-0.396844212,34.16726639
LA43,34.16976346,-0.39890427,12,1617,33,-0.396844212,34.16726639
LA37,34.16951831,-0.399629066,7,1618,33,-0.396844212,34.16726639
LA38,34.1679082,-0.398834436,8,1619,33,-0.396844212,34.16726639
LA44,34.16786747,-0.397795646,6,1620,33,-0.396844212,34.16726639
LA23,34.16861415,-0.397263572,9,1621,33,-0.396844212,34.16726639
LA25,34.16884305,-0.397542356,6,1622,33,-0.396844212,34.16726639
LA26,34.16958458,-0.397625434,2,1623,33,-0.396844212,34.16726639
LA24,34.16975991,-0.397123317,14,1624,33,-0.396844212,34.16726639
LA32,34.1696098,-0.39691403,12,1625,33,-0.396844212,34.16726639
LA22,34.16890683,-0.396752245,2,1626,33,-0.396844212,34.16726639
LA21,34.16857039,-0.396356606,1,1627,33,-0.396844212,34.16726639
LA15,34.16770428,-0.396458944,4,1628,33,-0.396844212,34.16726639
LA41,34.16724779,-0.397639342,4,1629,33,-0.396844212,34.16726639
LA42,34.16647957,-0.398003852,4,1630,33,-0.396844212,34.16726639
LA40,34.16653609,-0.397388708,2,1631,33,-0.396844212,34.16726639
LA13,34.16716314,-0.397201047,7,1632,33,-0.396844212,34.16726639
LA39,34.16716269,-0.396871629,4,1633,33,-0.396844212,34.16726639
LA16,34.1669196,-0.396325924,2,1634,33,-0.396844212,34.16726639
LA14,34.16675391,-0.396795013,1,1635,33,-0.396844212,34.16726639
LA17,34.166635,-0.396384944,6,1636,33,-0.396844212,34.16726639
LA11,34.16622098,-0.396268952,7,1637,33,-0.396844212,34.16726639
LA18,34.16576728,-0.396455277,7,1638,33,-0.396844212,34.16726639
LA45,34.16525749,-0.39638014,2,1639,33,-0.396844212,34.16726639
WK96,34.16479989,-0.397157719,1,1640,33,-0.396844212,34.16726639
WK93,34.164666,-0.397139666,1,1641,33,-0.396844212,34.16726639
LA01,34.16387684,-0.396310488,8,1642,33,-0.396844212,34.16726639
LA04,34.16299712,-0.395345605,6,1643,33,-0.396844212,34.16726639
LA03,34.1634171,-0.394759322,7,1644,33,-0.396844212,34.16726639
LA46,34.16333894,-0.39454661,3,1645,33,-0.396844212,34.16726639
GU38,34.16418056,-0.392848504,5,1646,33,-0.396844212,34.16726639
GU37,34.16487173,-0.393076276,5,1647,33,-0.396844212,34.16726639
LA02,34.1643735,-0.395968273,14,1648,33,-0.396844212,34.16726639
LA05,34.16445127,-0.396071878,8,1649,33,-0.396844212,34.16726639
LA06,34.16516908,-0.3959227,5,1650,33,-0.396844212,34.16726639
LA07,34.16537925,-0.395949471,5,1651,33,-0.396844212,34.16726639
LA08,34.16613644,-0.395792133,10,1652,33,-0.396844212,34.16726639
LA09,34.16622752,-0.395610979,1,1653,33,-0.396844212,34.16726639
LA20,34.1661021,-0.395253772,12,1654,33,-0.396844212,34.16726639
GU39,34.16643951,-0.394911753,6,1655,33,-0.396844212,34.16726639
LA10,34.16665509,-0.395370716,7,1656,33,-0.396844212,34.16726639
GU41,34.16686456,-0.395124569,3,1657,33,-0.396844212,34.16726639
GU06,34.16822548,-0.395503798,4,1658,33,-0.396844212,34.16726639
GU07,34.16766299,-0.394836251,10,1659,33,-0.396844212,34.16726639
GU20,34.16713898,-0.394468738,3,1660,34,-0.392898024,34.16910412
GU47,34.16633733,-0.393944386,12,1661,34,-0.392898024,34.16910412
GU11,34.16685208,-0.393476208,13,1662,34,-0.392898024,34.16910412
GU10,34.16683502,-0.393093539,5,1663,34,-0.392898024,34.16910412
GU50,34.16690118,-0.392943292,1,1664,34,-0.392898024,34.16910412
GU09,34.16641112,-0.392395599,17,1665,34,-0.392898024,34.16910412
GU49,34.16626264,-0.391824685,1,1666,34,-0.392898024,34.16910412
GU36,34.16657459,-0.391862896,4,1667,34,-0.392898024,34.16910412
GU13,34.16767215,-0.393134687,5,1668,34,-0.392898024,34.16910412
GU12,34.16759909,-0.393650671,13,1669,34,-0.392898024,34.16910412
GU15,34.16826622,-0.394340344,4,1670,34,-0.392898024,34.16910412
GU14,34.16828931,-0.393712017,6,1671,34,-0.392898024,34.16910412
GU22,34.1683288,-0.394650144,2,1672,34,-0.392898024,34.16910412
GU21,34.16872589,-0.394676649,9,1673,34,-0.392898024,34.16910412
GU02,34.16921728,-0.395526544,8,1674,34,-0.392898024,34.16910412
GU05,34.16904801,-0.396027694,4,1675,34,-0.392898024,34.16910412
GU04,34.1696,-0.3959749,2,1676,34,-0.392898024,34.16910412
GU03,34.16964692,-0.395964199,5,1677,34,-0.392898024,34.16910412
GU48,34.16994021,-0.395239165,7,1678,34,-0.392898024,34.16910412
GU01,34.16963143,-0.394829994,13,1679,34,-0.392898024,34.16910412
GU16,34.16913939,-0.394562443,5,1680,34,-0.392898024,34.16910412
GU08,34.1690503,-0.394050323,4,1681,34,-0.392898024,34.16910412
GU23,34.16925117,-0.394014035,5,1682,34,-0.392898024,34.16910412
GU24,34.16963771,-0.39328834,21,1683,34,-0.392898024,34.16910412
GU33,34.16930344,-0.392752152,4,1684,34,-0.392898024,34.16910412
GU35,34.16869693,-0.393600841,1,1685,34,-0.392898024,34.16910412
GU34,34.16876329,-0.393273752,7,1686,34,-0.392898024,34.16910412
GU29,34.16818884,-0.392712313,1,1687,34,-0.392898024,34.16910412
GU30,34.16854151,-0.392493134,6,1688,34,-0.392898024,34.16910412
Gu28,34.16843228,-0.392251324,7,1689,34,-0.392898024,34.16910412
GU27,34.1681923,-0.392239024,4,1690,34,-0.392898024,34.16910412
GU26,34.16817286,-0.391629799,1,1691,34,-0.392898024,34.16910412
GU25,34.16859475,-0.391857088,8,1692,34,-0.392898024,34.16910412
GU45,34.16929986,-0.392301193,2,1693,34,-0.392898024,34.16910412
GU31,34.16941755,-0.392058526,7,1694,34,-0.392898024,34.16910412
KE03,34.17039879,-0.391973464,3,1695,34,-0.392898024,34.16910412
GU32,34.17059694,-0.393298001,4,1696,34,-0.392898024,34.16910412
KE05,34.17128551,-0.392351806,30,1697,34,-0.392898024,34.16910412
KE04,34.17119418,-0.391739897,7,1698,34,-0.392898024,34.16910412
KE15,34.17283296,-0.391836402,13,1699,34,-0.392898024,34.16910412
KE16,34.17265502,-0.39128705,5,1700,34,-0.392898024,34.16910412
KE06,34.17207414,-0.391259921,4,1701,34,-0.392898024,34.16910412
KE07,34.17143033,-0.391372681,11,1702,34,-0.392898024,34.16910412
WW02,34.17111636,-0.390615102,2,1703,34,-0.392898024,34.16910412
KE09,34.17103541,-0.390731342,7,1704,34,-0.392898024,34.16910412
KE02,34.17036641,-0.391291558,14,1705,34,-0.392898024,34.16910412
GU46,34.16950391,-0.391372656,11,1706,34,-0.392898024,34.16910412
WW06,34.16975993,-0.390761806,12,1707,34,-0.392898024,34.16910412
WW05,34.17002358,-0.390161859,5,1708,34,-0.392898024,34.16910412
WF11,34.1689719,-0.390027006,5,1709,34,-0.392898024,34.16910412
WF03,34.16819974,-0.389204467,5,1710,35,-0.388898866,34.17268163
WW36,34.16930698,-0.388080825,4,1711,35,-0.388898866,34.17268163
WW14,34.16930956,-0.389259297,12,1712,35,-0.388898866,34.17268163
WW07,34.16950712,-0.389843814,10,1713,35,-0.388898866,34.17268163
WW13,34.17009656,-0.389148772,1,1714,35,-0.388898866,34.17268163
WW12,34.17041716,-0.388938839,4,1715,35,-0.388898866,34.17268163
WW98,34.17043068,-0.389880864,14,1716,35,-0.388898866,34.17268163
WW03,34.17088062,-0.389589587,5,1717,35,-0.388898866,34.17268163
WW08,34.17119078,-0.389274131,11,1718,35,-0.388898866,34.17268163
WW10,34.17124148,-0.389696966,1,1719,35,-0.388898866,34.17268163
WW01,34.17176848,-0.390426857,5,1720,35,-0.388898866,34.17268163
KE17,34.17228397,-0.390453438,5,1721,35,-0.388898866,34.17268163
KE01,34.1723397,-0.389794443,8,1722,35,-0.388898866,34.17268163
KE18,34.1727532,-0.389708782,7,1723,35,-0.388898866,34.17268163
KE14,34.1730483,-0.390051259,5,1724,35,-0.388898866,34.17268163
KE13,34.17313981,-0.390439325,8,1725,35,-0.388898866,34.17268163
KE10,34.17311719,-0.390970925,8,1726,35,-0.388898866,34.17268163
KE11,34.17354193,-0.390600962,7,1727,35,-0.388898866,34.17268163
KE23,34.17405153,-0.389809553,6,1728,35,-0.388898866,34.17268163
KE24,34.17405312,-0.390165008,9,1729,35,-0.388898866,34.17268163
KE25,34.17429159,-0.389962709,8,1730,35,-0.388898866,34.17268163
KE31,34.1743927,-0.390986326,13,1731,35,-0.388898866,34.17268163
KE32,34.1750465,-0.390922247,3,1732,35,-0.388898866,34.17268163
KE12,34.17567647,-0.389967184,20,1733,35,-0.388898866,34.17268163
KE33,34.17520796,-0.390008429,10,1734,35,-0.388898866,34.17268163
KE26,34.17467078,-0.389963583,9,1735,35,-0.388898866,34.17268163
KE28,34.17473015,-0.389349079,6,1736,35,-0.388898866,34.17268163
KE22,34.17384879,-0.389696091,6,1737,35,-0.388898866,34.17268163
KE21,34.17347473,-0.389426161,14,1738,35,-0.388898866,34.17268163
KE19,34.17319317,-0.389436742,10,1739,35,-0.388898866,34.17268163
KE20,34.17324326,-0.388657065,4,1740,35,-0.388898866,34.17268163
KE30,34.17445279,-0.38894968,6,1741,35,-0.388898866,34.17268163
WW91,34.17486703,-0.388154408,6,1742,35,-0.388898866,34.17268163
WW92,34.17545008,-0.387976727,5,1743,35,-0.388898866,34.17268163
WW93,34.17482132,-0.387381645,6,1744,35,-0.388898866,34.17268163
WW94,34.17512951,-0.386812286,1,1745,35,-0.388898866,34.17268163
WW95,34.17417544,-0.387311743,5,1746,35,-0.388898866,34.17268163
WF04,34.17402301,-0.386952419,4,1747,35,-0.388898866,34.17268163
WW96,34.17373968,-0.386981849,9,1748,35,-0.388898866,34.17268163
WW82,34.17330746,-0.387174788,8,1749,35,-0.388898866,34.17268163
WX98,34.1726818,-0.388230161,10,1750,35,-0.388898866,34.17268163
WW97,34.17254039,-0.387868734,6,1751,35,-0.388898866,34.17268163
WF01,34.17235924,-0.387323863,5,1752,35,-0.388898866,34.17268163
WX99,34.17196324,-0.388713567,7,1753,35,-0.388898866,34.17268163
WF02,34.17165412,-0.388026002,5,1754,35,-0.388898866,34.17268163
WW90,34.17075328,-0.386908377,5,1755,35,-0.388898866,34.17268163
WF07,34.17079905,-0.386888147,1,1756,35,-0.388898866,34.17268163
WW81,34.17097961,-0.38672598,6,1757,35,-0.388898866,34.17268163
TT52,34.17116455,-0.38647171,5,1758,35,-0.388898866,34.17268163
WF12,34.17076597,-0.386377501,8,1759,35,-0.388898866,34.17268163
TT51,34.1705683,-0.385673123,11,1760,36,-0.385385561,34.16681211
WW21,34.16976344,-0.386416434,2,1761,36,-0.385385561,34.16681211
WW22,34.16961814,-0.386136781,1,1762,36,-0.385385561,34.16681211
WW23,34.16941379,-0.385968295,5,1763,36,-0.385385561,34.16681211
Ww35,34.1692819,-0.385616704,9,1764,36,-0.385385561,34.16681211
WW34,34.16971637,-0.385326088,8,1765,36,-0.385385561,34.16681211
WW41,34.16882615,-0.385150468,7,1766,36,-0.385385561,34.16681211
WW40,34.16874152,-0.384488682,19,1767,36,-0.385385561,34.16681211
WW38,34.16826005,-0.384499975,5,1768,36,-0.385385561,34.16681211
WW37,34.16796532,-0.38490733,5,1769,36,-0.385385561,34.16681211
WW47,34.1675102,-0.385053521,2,1770,36,-0.385385561,34.16681211
WW48,34.16740426,-0.385404248,4,1771,36,-0.385385561,34.16681211
WW46,34.16770301,-0.385408601,6,1772,36,-0.385385561,34.16681211
WW20,34.16830329,-0.386931914,3,1773,36,-0.385385561,34.16681211
WW18,34.16832066,-0.387367581,5,1774,36,-0.385385561,34.16681211
Ww19,34.16837814,-0.38755512,7,1775,36,-0.385385561,34.16681211
WW04,34.16810757,-0.388006613,6,1776,36,-0.385385561,34.16681211
WW15,34.16802486,-0.38832341,4,1777,36,-0.385385561,34.16681211
WF16,34.16746341,-0.388428027,11,1778,36,-0.385385561,34.16681211
Ww16,34.16721933,-0.388657375,13,1779,36,-0.385385561,34.16681211
WW17,34.16688564,-0.388893887,4,1780,36,-0.385385561,34.16681211
